"x","y","objectid","stop_name","stop_lat","stop_lon","town","stop_code"
-8595318.4105,4738733.8165,2516,"SCHOOL DR & STORY DR",39.119015,-77.213059,"Gaithersburg","25792"
-8595517.1158,4738637.3964,2517,"SCHOOL DR & BIG ACRE SQ",39.118343,-77.214844,"Gaithersburg","25794"
-8595697.8986,4738557.0469,2518,"SCHOOL DR & MUDDY BRANCH RD",39.117783,-77.216468,"Gaithersburg","25796"
-8573195.4428,4720507.6596,2519,"SCHRIDER ST & SILVER SPRING AVE",38.991874,-77.014325,"Silver Spring","25798"
-8581792.4244,4727470.2118,2520,"SCHUYLKILL RD & ASHLEY DR",39.04047,-77.091553,"Garrett Park","25800"
-8582133.396,4727631.5953,2521,"SCHUYLKILL RD & ASHLEY DR",39.041596,-77.094616,"Garrett Park","25802"
-8582455.6659,4728146.0044,2522,"SCHUYLKILL RD & WYACONDA RD",39.045185,-77.097511,"Garrett Park","25804"
-8582470.8054,4728156.7543,2523,"SCHUYLKILL RD & WYACONDA RD",39.04526,-77.097647,"Garrett Park","25806"
-8582167.7937,4727624.859,2524,"SCHUYLKILL RD & ASHLEY DR",39.041549,-77.094925,"Garrett Park","25808"
-8581782.183,4727428.6481,2525,"SCHUYLKILL RD & GARRETT PARK RD",39.04018,-77.091461,"Garrett Park","25810"
-8575030.0993,4720973.1515,2526,"2ND AVE & COLESVILLE RD",38.995124,-77.030806,"Silver Spring","25814"
-8575266.3193,4721238.2765,2527,"2ND AVE & FENWICK LA",38.996975,-77.032928,"Silver Spring","25816"
-8575382.5368,4721324.2181,2528,"2ND AVE & SPRING ST",38.997575,-77.033972,"Silver Spring","25817"
-8575570.3328,4721544.948,2529,"2ND AVE & BALLARD ST",38.999116,-77.035659,"Silver Spring","25818"
-8575757.9061,4721768.4042,2530,"2ND AVE & NOYES DR",39.000676,-77.037344,"Silver Spring","25820"
-8575888.7065,4721927.405,2531,"2ND AVE & WILSON PL",39.001786,-77.038519,"Silver Spring","25822"
-8576152.8677,4722242.549,2532,"2ND AVE & GRACE CHURCH RD",39.003986,-77.040892,"Silver Spring","25824"
-8576236.246,4722346.4054,2533,"2ND AVE & HANOVER ST",39.004711,-77.041641,"Silver Spring","25826"
-8576367.0464,4722511.5751,2534,"2ND AVE & GLEN ROSS RD",39.005864,-77.042816,"Silver Spring","25828"
-8576420.5911,4722718.0052,2535,"2ND AVE & ROOKWOOD RD",39.007305,-77.043297,"Silver Spring","25830"
-8576478.0319,4722927.3047,2536,"2ND AVE & LINDEN LA",39.008766,-77.043813,"Silver Spring","25832"
-8576454.5435,4722752.1002,2537,"2ND AVE & ROOKWOOD RD",39.007543,-77.043602,"Silver Spring","25834"
-8576389.7556,4722534.0659,2538,"2ND AVE & GLEN ROSS RD",39.006021,-77.04302,"Silver Spring","25836"
-8576274.3173,4722370.7581,2539,"2ND AVE & HANOVER ST",39.004881,-77.041983,"Silver Spring","25838"
-8576107.7833,4722168.4892,2540,"2ND AVE & 16TH ST",39.003469,-77.040487,"Silver Spring","25840"
-8575890.3763,4721903.6263,2541,"2ND AVE & WILSON PL",39.00162,-77.038534,"Silver Spring","25842"
-8575800.5415,4721790.6069,2542,"2ND AVE & NOYES DR",39.000831,-77.037727,"Silver Spring","25844"
-8575608.2928,4721572.8797,2543,"2ND AVE & BALLARD ST",38.999311,-77.036,"Silver Spring","25846"
-8575412.4818,4721324.0749,2544,"2ND AVE & SPRING ST",38.997574,-77.034241,"Silver Spring","25848"
-8575196.522,4721134.8612,2545,"2ND AVE & @1400",38.996253,-77.032301,"Silver Spring","25850"
-8575070.1743,4720974.2973,2546,"2ND AVE & COLESVILLE RD",38.995132,-77.031166,"Silver Spring","25852"
-8577681.7296,4723723.5704,2547,"SEMINARY RD & FOREST GLEN RD",39.014324,-77.054626,"Forest Glen","25854"
-8577421.5759,4723491.9048,2548,"SEMINARY RD & GWYNDALE DR",39.012707,-77.052289,"Forest Glen","25856"
-8577125.4661,4723240.0443,2549,"SEMINARY RD & BIRCH DR",39.010949,-77.049629,"Silver Spring","25858"
-8576926.6495,4723170.8482,2550,"SEMINARY RD & MONROE ST",39.010466,-77.047843,"Silver Spring","25860"
-8576568.312,4723061.8259,2551,"SEMINARY RD & BROOKVILLE RD",39.009705,-77.044624,"Silver Spring","25862"
-8576585.2326,4723085.8938,2552,"SEMINARY RD & BROOKVILLE RD",39.009873,-77.044776,"Silver Spring","25864"
-8577004.9071,4723209.3859,2553,"SEMINARY RD & WARREN ST",39.010735,-77.048546,"Silver Spring","25866"
-8577158.7506,4723283.1667,2554,"SEMINARY RD & HALE ST",39.01125,-77.049928,"Silver Spring","25868"
-8577410.8893,4723513.6814,2555,"SEMINARY RD & GWYNDALE DR",39.012859,-77.052193,"Forest Glen","25870"
-8577666.4788,4723740.0465,2556,"SEMINARY RD & FOREST GLEN RD",39.014439,-77.054489,"Forest Glen","25872"
-8589675.5142,4725107.2274,2557,"SEVEN LOCKS RD & DEMOCRACY BLVD",39.023981,-77.162368,"Potomac","25874"
-8589632.3222,4725456.2879,2558,"SEVEN LOCKS RD & GRAND TETON DR",39.026417,-77.16198,"Potomac","25876"
-8589606.6074,4725628.3866,2559,"SEVEN LOCKS RD & TURNING CREEK CT",39.027618,-77.161749,"Potomac","25878"
-8589589.0189,4726009.9946,2560,"SEVEN LOCKS RD & MUIRFIELD DR",39.030281,-77.161591,"Potomac","25880"
-8589568.4248,4726143.4104,2561,"SEVEN LOCKS RD & SCOTLAND DR",39.031212,-77.161406,"Potomac","25882"
-8589412.3549,4726546.821,2562,"SEVEN LOCKS RD & BELLS MILL RD",39.034027,-77.160004,"Potomac","25884"
-8589293.3544,4726973.6083,2563,"SEVEN LOCKS RD & SEVEN HILL LA",39.037005,-77.158935,"Potomac","25886"
-8589326.1936,4727637.4717,2564,"CABIN JOHN MALL & BLANK",39.041637,-77.15923,"Potomac","25888"
-8589404.3399,4727929.5738,2565,"SEVEN LOCKS RD & HEATHERTON LA",39.043675,-77.159932,"Potomac","25890"
-8589493.0615,4728228.7078,2566,"SEVEN LOCKS RD & IVYMOUNT TERR",39.045762,-77.160729,"Potomac","25892"
-8589621.3016,4728502.3365,2567,"SEVEN LOCKS RD & GAINSBOROUGH RD",39.047671,-77.161881,"Potomac","25894"
-8589853.514,4729106.381,2568,"SEVEN LOCKS RD & POSTOAK RD",39.051885,-77.163967,"Rockville","25896"
-8589763.9018,4729410.7104,2569,"SEVEN LOCKS RD & INSPECTION HOUSE RD",39.054008,-77.163162,"Rockville","25898"
-8589660.3747,4729622.0118,2570,"SEVEN LOCKS RD & GOYA DR",39.055482,-77.162232,"Rockville","25900"
-8589555.8457,4730041.3307,2571,"SEVEN LOCKS RD & MONTROSE RD",39.058407,-77.161293,"Rockville","25902"
-8589486.1597,4730600.1627,2572,"SEVEN LOCKS RD & FORTUNE TERR",39.062305,-77.160667,"Rockville","25904"
-8589501.4105,4730885.7553,2573,"SEVEN LOCKS RD & TWIN OAKS DR",39.064297,-77.160804,"Rockville","25906"
-8589586.9038,4731206.9133,2574,"SEVEN LOCKS RD & WOOTON PKWY",39.066537,-77.161572,"Rockville","25908"
-8589520.5574,4730777.9403,2575,"SEVEN LOCKS RD & TWIN OAKS DR",39.063545,-77.160976,"Rockville","25910"
-8589515.1028,4730575.0734,2576,"SEVEN LOCKS RD & FORTUNE TERR",39.06213,-77.160927,"Rockville","25912"
-8589577.1077,4730041.474,2577,"SEVEN LOCKS RD & MONTROSE RD",39.058408,-77.161484,"Rockville","25914"
-8589700.7837,4729581.2994,2578,"SEVEN LOCKS RD & GOYA DR",39.055198,-77.162595,"Rockville","25916"
-8589817.1126,4729334.3047,2579,"SEVEN LOCKS RD & INSPECTION HOUSE RD",39.053475,-77.16364,"Rockville","25918"
-8589871.7704,4729129.7465,2580,"SEVEN LOCKS RD & POSTOAK RD",39.052048,-77.164131,"Rockville","25920"
-8589685.5329,4728578.4493,2581,"SEVEN LOCKS RD & GAINSBOROUGH RD",39.048202,-77.162458,"Potomac","25922"
-8589528.6838,4728267.4081,2582,"SEVEN LOCKS RD & IVYMOUNT TERR",39.046032,-77.161049,"Potomac","25924"
-8589443.413,4727990.2026,2583,"SEVEN LOCKS RD & DECLARATION LA",39.044098,-77.160283,"Potomac","25926"
-8589351.0178,4727634.1752,2584,"CABIN JOHN MALL & BLANK",39.041614,-77.159453,"Potomac","25928"
-8589309.273,4726872.4274,2585,"SEVEN LOCKS RD & SEVEN HILL LA",39.036299,-77.159078,"Potomac","25930"
-8589429.9434,4726554.8464,2586,"SEVEN LOCKS RD & BELLS MILL RD",39.034083,-77.160162,"Potomac","25932"
-8589588.7963,4726165.6226,2587,"SEVEN LOCKS RD & SCOTLAND DR",39.031367,-77.161589,"Potomac","25934"
-8589620.8563,4725865.1166,2588,"SEVEN LOCKS RD & INVERNESS RIDGE RD",39.02927,-77.161877,"Potomac","25935"
-8589625.5317,4725668.3666,2589,"SEVEN LOCKS RD & TURNING CREEK CT",39.027897,-77.161919,"Potomac","25936"
-8589651.1352,4725447.9768,2590,"SEVEN LOCKS RD & GRAND TETON DR",39.026359,-77.162149,"Potomac","25938"
-8589709.4666,4725229.5978,2591,"SEVEN LOCKS RD & MATTERHORN CT",39.024835,-77.162673,"Potomac","25940"
-8589419.9246,4723263.1097,2592,"SEVEN LOCKS RD & ROSEHILL DR",39.01111,-77.160072,"Potomac","25942"
-8589377.0666,4722651.248,2593,"SEVEN LOCKS RD & CARTERET RD",39.006839,-77.159687,"Potomac","25944"
-8589389.2004,4722138.1206,2594,"SEVEN LOCKS RD & CHARRED OAK DR",39.003257,-77.159796,"Potomac","25946"
-8589386.8627,4721947.0296,2595,"SEVEN LOCKS RD & GREEN TWIG RD",39.001923,-77.159775,"Potomac","25947"
-8589425.0453,4721596.2279,2596,"SEVEN LOCKS RD & CINDY  LA",38.999474,-77.160118,"Potomac","25948"
-8589474.1372,4721099.4825,2597,"SEVEN LOCKS RD & LONESOME PINE LA",38.996006,-77.160559,"Potomac","25950"
-8592764.964,4736753.5135,2598,"SHADY GROVE RD & RESEARCH BLVD",39.105212,-77.190121,"Rockville","25952"
-8592683.8121,4737055.3473,2599,"SHADY GROVE RD & CORPORATE BLVD",39.107316,-77.189392,"Rockville","25954"
-8592276.1601,4738059.4685,2600,"SHADY GROVE RD & CHOKE CHERRY RD",39.114315,-77.18573,"Rockville","25956"
-8592026.4705,4738475.4068,2601,"SHADY GROVE RD & GAITHER RD",39.117214,-77.183487,"Rockville","25958"
-8591832.4406,4738808.5715,2602,"SHADY GROVE RD & COMPRINT AVE",39.119536,-77.181744,"Rockville","25960"
-8591498.1482,4739059.2414,2603,"SHADY GROVE RD & ZETTS AVE",39.121283,-77.178741,"Rockville","25962"
-8591096.5075,4739565.1917,2604,"SHADY GROVE RD & @16331",39.124809,-77.175133,"Gaithersburg","25964"
-8590851.9385,4739879.8809,2605,"SHADY GROVE RD & OAKMONT AVE",39.127002,-77.172936,"Gaithersburg","25966"
-8590274.413,4740105.1773,2606,"SHADY GROVE RD & CRABBS BRANCH WAY",39.128572,-77.167748,"Derwood","25968"
-8589176.9142,4740857.7327,2607,"SHADY GROVE RD & BRIARDALE RD",39.133816,-77.157889,"Gaithersburg","25970"
-8588654.7144,4741510.3085,2608,"SHADY GROVE RD & TUPELO DR",39.138363,-77.153198,"Gaithersburg","25972"
-8588296.377,4742454.4436,2609,"SHADY GROVE RD & MILL RUN DR",39.144941,-77.149979,"Redland","25974"
-8588320.9786,4742511.7146,2610,"SHADY GROVE RD & MILL RUN DR",39.14534,-77.1502,"Redland","25976"
-8588726.5155,4741475.002,2611,"SHADY GROVE RD & EPSILON DR",39.138117,-77.153843,"Gaithersburg","25978"
-8589221.2193,4740867.4916,2612,"SHADY GROVE RD & BRIARDALE RD",39.133884,-77.158287,"Gaithersburg","25980"
-8590225.989,4740166.3096,2613,"SHADY GROVE RD & CRABBS BRANCH WAY",39.128998,-77.167313,"Derwood","25982"
-8590913.2756,4739885.1903,2614,"SHADY GROVE RD & OAKMONT AVE",39.127039,-77.173487,"Gaithersburg","25984"
-8591128.9014,4739592.4557,2615,"SHADY GROVE RD & @16331",39.124999,-77.175424,"Gaithersburg","25986"
-8591469.7617,4739177.9064,2616,"SHADY GROVE RD & FREDERICK AVE",39.12211,-77.178486,"Rockville","25988"
-8591899.9002,4738796.2319,2617,"SHADY GROVE RD & COMPRINT CT",39.11945,-77.18235,"Rockville","25990"
-8592046.7306,4738538.251,2618,"SHADY GROVE RD & GAITHER RD",39.117652,-77.183669,"Rockville","25992"
-8592282.8393,4738136.8011,2619,"SHADY GROVE RD & CHOKE CHERRY RD",39.114854,-77.18579,"Rockville","25994"
-8592723.6645,4737061.803,2620,"SHADY GROVE RD & CORPORATE BLVD",39.107361,-77.18975,"Rockville","25996"
-8592827.3029,4736686.3768,2621,"SHADY GROVE RD & RESEARCH BLVD",39.104744,-77.190681,"Rockville","25998"
-8589797.8543,4738969.7055,2622,"SHADY GROVE STATION & BAY D - EAST",39.120659,-77.163467,"Derwood","26006"
-8590315.156,4738586.604,2623,"KING FARM BLV & FREDERICK RD",39.117989,-77.168114,"Derwood","26016"
-8585029.5952,4723769.5603,2624,"SINGLETON DR & KINGSFORD RD",39.014645,-77.120633,"Bethesda","26032"
-8585005.3276,4723783.1711,2625,"SINGLETON DR & KINGFORD RD",39.01474,-77.120415,"Bethesda","26034"
-8585340.7332,4723737.3244,2626,"SINGLETON DR & BULLS RUN PKWY",39.01442,-77.123428,"Bethesda","26036"
-8574206.5577,4720258.0216,2627,"SLIGO AVE & FENTON ST",38.990131,-77.023408,"Silver Spring","26044"
-8574057.8349,4720254.7275,2628,"SLIGO AVE & GROVE ST",38.990108,-77.022072,"Silver Spring","26046"
-8573762.1703,4720247.5664,2629,"SLIGO AVE & CHESAPEAKE AVE",38.990058,-77.019416,"Silver Spring","26048"
-8573460.4945,4720330.9216,2630,"SLIGO AVE & MISSISSIPPI AVE",38.99064,-77.016706,"Silver Spring","26050"
-8573209.9143,4720395.6583,2631,"SLIGO AVE & SCHRIDER ST",38.991092,-77.014455,"Silver Spring","26052"
-8572933.3967,4720427.1675,2632,"SLIGO AVE & VALLEY ST",38.991312,-77.011971,"Silver Spring","26054"
-8572980.0396,4720441.9196,2633,"SLIGO AVE & VALLEY ST",38.991415,-77.01239,"Silver Spring","26058"
-8573171.8431,4720420.2928,2634,"SLIGO AVE & SCHRIDER ST",38.991264,-77.014113,"Silver Spring","26060"
-8573423.3138,4720360.7119,2635,"SLIGO AVE & CARROLL LA",38.990848,-77.016372,"Silver Spring","26062"
-8573702.7257,4720270.1954,2636,"SLIGO AVE & CHESAPEAKE AVE",38.990216,-77.018882,"Silver Spring","26064"
-8574009.5222,4720267.4742,2637,"SLIGO AVE & GROVE ST",38.990197,-77.021638,"Silver Spring","26066"
-8574214.1274,4720275.4946,2638,"SLIGO AVE & FENTON ST",38.990253,-77.023476,"Silver Spring","26068"
-8573882.8406,4722807.684,2639,"SLIGO CREEK PKW & COLESVILLE RD",39.007931,-77.0205,"Silver Spring","26070"
-8573893.75,4722799.375,2640,"SLIGO CREEK PKW & COLESVILLE RD",39.007873,-77.020598,"Silver Spring","26072"
-8573774.1928,4722717.2889,2641,"SLIGO CREEK PKW & COLESVILLE RD",39.0073,-77.019524,"Silver Spring","26074"
-8589751.9907,4744742.8087,2642,"SNOUFFER SCHOOL RD & SWEET AUTUMN DR",39.160882,-77.163055,"Gaithersburg","26076"
-8590056.8947,4745020.3303,2643,"SNOUFFER SCHOOL RD & MOONEY DR",39.162815,-77.165794,"Gaithersburg","26078"
-8590273.2998,4745300.1568,2644,"SNOUFFER SCHOOL RD & MALLORY PL",39.164764,-77.167738,"Gaithersburg","26080"
-8590643.1032,4745558.8847,2645,"SNOUFFER SCHOOL RD & BONANZA WAY",39.166566,-77.17106,"Montgomery Village","26082"
-8590831.3444,4745655.5145,2646,"SNOUFFER SCHOOL RD & EARHART CT",39.167239,-77.172751,"Montgomery Village","26084"
-8591517.2951,4746983.2991,2647,"SNOUFFER SCHOOL RD & ALLISTON HOLLOW WAY",39.176486,-77.178913,"Montgomery Village","26088"
-8591572.9549,4747298.5066,2648,"SNOUFFER SCHOOL RD & RIDGE HEIGHTS DR",39.178681,-77.179413,"Montgomery Village","26090"
-8591871.4024,4747907.122,2649,"SNOUFFER SCHOOL RD & LEWISBERRY DR",39.182919,-77.182094,"Montgomery Village","26092"
-8591590.432,4747293.3369,2650,"SNOUFFER SCHOOL RD & RIDGE HEIGHTS DR",39.178645,-77.17957,"Montgomery Village","26094"
-8591542.342,4747030.5437,2651,"SNOUFFER SCHOOL RD & ALLISTON HOLLOW WAY",39.176815,-77.179138,"Montgomery Village","26096"
-8591190.3498,4745896.3034,2652,"SNOUFFER SCHOOL RD & CORRIGAN TERR",39.168916,-77.175976,"Montgomery Village","26098"
-8590888.2287,4745653.2172,2653,"SNOUFFER SCHOOL RD & FLOWER HILL WAY",39.167223,-77.173262,"Montgomery Village","26100"
-8590606.4791,4745507.196,2654,"SNOUFFER SCHOOL RD & BONANZA WAY",39.166206,-77.170731,"Montgomery Village","26102"
-8590321.9464,4745307.3356,2655,"SNOUFFER SCHOOL RD & MALLORY PL",39.164814,-77.168175,"Gaithersburg","26104"
-8590073.9266,4744991.3288,2656,"SNOUFFER SCHOOL RD & MOONEY DR",39.162613,-77.165947,"Gaithersburg","26106"
-8589764.5698,4744718.4021,2657,"SNOUFFER SCHOOL RD & SWEET AUTUMN DR",39.160712,-77.163168,"Gaithersburg","26108"
-8590021.2725,4738543.2728,2658,"SOMERVILLE DR & REDLAND RD",39.117687,-77.165474,"Derwood","26110"
-8589988.8785,4738492.1939,2659,"SOMERVILLE DR & REDLAND RD",39.117331,-77.165183,"Derwood","26112"
-8569836.8224,4722536.9309,2660,"SOUTHAMPTON DR & BEACON RD",39.006041,-76.984154,"Silver Spring","26118"
-8569612.625,4722391.243,2661,"SOUTHAMPTON DR & @306",39.005024,-76.98214,"Silver Spring","26120"
-8569643.1265,4722220.2021,2662,"SOUTHAMPTON DR & AMES RD",39.00383,-76.982414,"Silver Spring","26122"
-8569605.8345,4722191.8388,2663,"SOUTHAMPTON DR & AMES RD",39.003632,-76.982079,"Silver Spring","26124"
-8569600.4912,4722298.9894,2664,"SOUTHAMPTON DR & @201",39.00438,-76.982031,"Silver Spring","26126"
-8569582.0121,4722410.582,2665,"SOUTHAMPTON DR & @377",39.005159,-76.981865,"Silver Spring","26128"
-8569855.6354,4722566.1547,2666,"SOUTHAMPTON DR & BEACON RD",39.006245,-76.984323,"Silver Spring","26130"
-8587540.4063,4735050.8463,2667,"SOUTHLAWN LA & HORNERS LA",39.093342,-77.143188,"Rockville","26132"
-8587556.5477,4735052.8543,2668,"SOUTHLAWN LA & HORNERS LA",39.093356,-77.143333,"Rockville","26134"
-8577486.1412,4720910.8459,2669,"SPENCER RD & GRUBB RD",38.994689,-77.052869,"Chevy Chase","26144"
-8577336.9731,4721208.9134,2670,"SPENCER RD & PEGGY LA",38.99677,-77.051529,"Chevy Chase","26146"
-8574365.2993,4721550.8208,2671,"SPRING ST & ELLSWORTH DR",38.999157,-77.024834,"Silver Spring","26148"
-8574335.6883,4721529.1916,2672,"SPRING ST & ELLSWORTH DR",38.999006,-77.024568,"Silver Spring","26150"
-8594449.2279,4746044.7712,2673,"STEDWICK RD & MONTGOMERY VILLAGE AVE",39.16995,-77.205251,"Montgomery Village","26152"
-8594686.2271,4746103.642,2674,"STEDWICK RD & MILLS CHOICE RD",39.17036,-77.20738,"Montgomery Village","26154"
-8594817.0275,4746137.5288,2675,"STEDWICK RD & WATKINS MILL RD",39.170596,-77.208555,"Montgomery Village","26156"
-8594917.4377,4746160.6465,2676,"STEDWICK RD & WATKINS MILL RD",39.170757,-77.209457,"Montgomery Village","26158"
-8595568.1001,4746220.236,2677,"STEDWICK RD & RACINE CT",39.171172,-77.215302,"Montgomery Village","26160"
-8595706.2476,4746523.7886,2678,"STEDWICK RD & FRENCHTON PL",39.173286,-77.216543,"Montgomery Village","26162"
-8595533.925,4746660.778,2679,"STEDWICK RD & WAYBRIDGE DR",39.17424,-77.214995,"Montgomery Village","26164"
-8595308.2804,4746671.8348,2680,"STEDWICK RD & DUNBRIDGE WAY",39.174317,-77.212968,"Montgomery Village","26166"
-8595028.6458,4746862.3884,2681,"STEDWICK RD & WATKINS MILL RD",39.175644,-77.210456,"Montgomery Village","26168"
-8587639.0354,4733694.3684,2682,"S STONESTREET AVE & CROYDON AVE",39.083884,-77.144074,"Rockville","26170"
-8587930.2472,4733958.2492,2683,"N STONESTREET AVE & PARK RD",39.085724,-77.14669,"Rockville","26172"
-8588043.3478,4734184.2743,2684,"N STONESTREET AVE & WOODLAND RD",39.0873,-77.147706,"Rockville","26174"
-8588102.7924,4734372.0109,2685,"N STONESTREET AVE & CRABB AVE",39.088609,-77.14824,"Rockville","26176"
-8588176.5972,4734603.4954,2686,"N STONESTREET AVE & HOWARD AVE",39.090223,-77.148903,"Rockville","26178"
-8588243.7229,4734812.3236,2687,"N STONESTREET AVE & LINCOLN AVE",39.091679,-77.149506,"Rockville","26180"
-8588305.3939,4735009.9686,2688,"N STONESTREET AVE & SPRING AVE",39.093057,-77.15006,"Rockville","26182"
-8588364.9498,4735194.565,2689,"N STONESTREET AVE & FREDERICK AVE",39.094344,-77.150595,"Rockville","26184"
-8588372.6308,4735180.3651,2690,"N STONESTREET AVE & FREDERICK AVE",39.094245,-77.150664,"Rockville","26186"
-8588319.5314,4735000.789,2691,"N STONESTREET AVE & SPRING AVE",39.092993,-77.150187,"Rockville","26188"
-8588264.8736,4734809.8853,2692,"N STONESTREET AVE & LINCOLN AVE",39.091662,-77.149696,"Rockville","26190"
-8588189.7329,4734570.9381,2693,"N STONESTREET AVE & HOWARD AVE",39.089996,-77.149021,"Rockville","26192"
-8588126.2808,4734376.3136,2694,"N STONESTREET AVE & CRABB AVE",39.088639,-77.148451,"Rockville","26194"
-8588072.8475,4734210.8068,2695,"N STONESTREET AVE & WOODLAND RD",39.087485,-77.147971,"Rockville","26196"
-8587640.5939,4733682.0351,2696,"S STONESTREET AVE & CROYDON AVE",39.083798,-77.144088,"Rockville","26198"
-8578700.7482,4723501.3604,2697,"STONEYBROOK DR & BEACH DR",39.012773,-77.06378,"Chevy Chase","26200"
-8578701.4161,4723693.0539,2698,"STONEYBROOK DR & HILL ST",39.014111,-77.063786,"Chevy Chase","26202"
-8578660.2279,4724041.2059,2699,"STONEYBROOK DR & HILLS ST",39.016541,-77.063416,"Chevy Chase","26204"
-8578764.6456,4724378.0509,2700,"STONEYBROOK DR & LADUKE DR",39.018892,-77.064354,"Chevy Chase","26206"
-8578768.8757,4724354.8396,2701,"STONEYBROOK DR & LADUKE DR",39.01873,-77.064392,"Chevy Chase","26208"
-8578677.1485,4724033.4691,2702,"STONEYBROOK DR & HLLS ST",39.016487,-77.063568,"Chevy Chase","26210"
-8578713.4386,4723678.8701,2703,"STONEYBROOK DR & HILL ST",39.014012,-77.063894,"Chevy Chase","26212"
-8578705.6463,4723421.2743,2704,"STONEYBROOK DR & BEACH DR",39.012214,-77.063824,"Chevy Chase","26214"
-8595236.368,4738385.876,2705,"STORY DR & GOLD KETTLE DR",39.11659,-77.212322,"Gaithersburg","26216"
-8595258.1866,4738719.6117,2706,"STORY DR & SCHOOL DR",39.118916,-77.212518,"Gaithersburg","26218"
-8595216.5531,4738396.2065,2707,"STORY DR & GOLD KETTLE DR",39.116662,-77.212144,"Gaithersburg","26220"
-8583169.1126,4726619.0497,2708,"STRATHMORE AVE & SYMPHONY PARK DR",39.034531,-77.10392,"Garrett Park","26222"
-8582967.6243,4726614.7504,2709,"STRATHMORE AVE & STILLWATER AVE",39.034501,-77.10211,"Garrett Park","26224"
-8582790.0697,4726618.7631,2710,"STRATHMORE AVE & STILLWATER AVE",39.034529,-77.100515,"Garrett Park","26226"
-8582543.1631,4726635.3872,2711,"STRATHMORE AVE & FLANDERS AVE",39.034645,-77.098297,"Garrett Park","26228"
-8582310.5053,4726658.8904,2712,"STRATHMORE AVE & FLANDERS AVE",39.034809,-77.096207,"Garrett Park","26230"
-8582152.0977,4726640.1165,2713,"STRATHMORE AVE & KENILWORTH AVE",39.034678,-77.094784,"Garrett Park","26232"
-8581969.1998,4726605.4352,2714,"STRATHMORE AVE & MONTROSE AVE",39.034436,-77.093141,"Garrett Park","26234"
-8581827.2674,4726557.1394,2715,"STRATHMORE AVE & CLERMONT AVE",39.034099,-77.091866,"Garrett Park","26236"
-8581640.696,4726497.3791,2716,"STRATHMORE AVE & KESWICK ST",39.033682,-77.09019,"Garrett Park","26238"
-8581603.9605,4726497.0925,2717,"STRATHMORE AVE & KESWICK ST",39.03368,-77.08986,"Garrett Park","26240"
-8581782.183,4726557.2827,2718,"STRATHMORE AVE & CLERMONT AVE",39.0341,-77.091461,"Garrett Park","26242"
